coher
0.07616887554260142
0.7389615558522069
0.07224439065907143
0.05599457081393906
0.34504355347936916
0.07815661073432306
0.13528906022701867
0.1285353124975268
0.11702339869073337
0.1213797723897899
0.11790969606301528
0.11043663880217255
0.12572144070102234
0.14450959142086406
0.19589671833913364
0.19640232214012526
0.14283358695412612
0.08384846448958488
0.057305941393698705
0.05524687974331881
0.04631458082388941
0.02864508957495256
0.012718525133768935
0.006000324794611358
0.011354473618740521
0.023922279883393828
0.03857235363289318
0.05096462230055131
0.05839268473414238
0.06176186879484355
0.06355613666370928
0.06700059760116485
0.07348483968142351
0.07901613750237746
0.08097732546311241
0.0778189476594431
0.07072010456572383
0.06221394140705679
0.05458206154989651
0.04897064441191543
0.043724885615502695
0.03913724540198125
0.03354787948922565
0.028363661999606375
0.02336521802947222
0.021638740279295375
0.023259285386559685
0.026381227906560542
0.029010560678514114
0.030350183270530472
0.03046938694406922
0.030172940494794572
0.03121007425260257
0.03558267545218774
0.044259505604017695
0.055077776663496086
0.06814798953876242
0.08082204222583544
0.09138427547286974
0.09907270848008926
0.10407938813356205
0.10410552167863167
0.1011753463473097
0.09687216199046016
0.08905247076888698
0.08080175782731226
0.07245654297175023
0.06387558510183546
0.056410835604869466
0.04901169287953064
0.04313349164428979
0.037661364980653735
0.03356202824309054
0.029871503475531393
0.027389629192447543
0.025407909776175665
0.024837878829769268
0.02479645856126872
0.02628614263243926
0.028090314207213436
0.030641419806202844
0.03413380806778349
0.0377673925623271
0.042287688736149465
0.046722116893085835
0.05170665803239052
0.05693606777374876
0.06266472057400332
0.06924548311994673
0.07583472333836107
0.08352029351806677
0.09263819845478308
0.09986600612536695
0.11005473293043642
0.12194578252847749
0.12888445479225108
0.13889350034490325
0.14868635528805305
